FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
7738,הפניקס פנסיה מקיפה - מסלול שיטת הפניקס מאוחד,209,הפניקס פנסיה מקיפה,קרנות חדשות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201710,13/07/2016,77.94,21.17,-31.63,25.14,5290.12,0.28,3.12,0,0,,,,,,,,,93.6,1590.58,1170.14,1124.35,511751513,06/08/2018
7738,הפניקס פנסיה מקיפה - מסלול שיטת הפניקס מאוחד,209,הפניקס פנסיה מקיפה,קרנות חדשות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201711,13/07/2016,81.61,30.23,2.86,54.24,5376.1,0.28,3.12,0,0,,,,,,,,,93.5,1618.38,1171.7,1144.28,511751513,06/08/2018
7738,הפניקס פנסיה מקיפה - מסלול שיטת הפניקס מאוחד,209,הפניקס פנסיה מקיפה,קרנות חדשות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201712,13/07/2016,82.24,27.24,-44.92,10.08,5419.88,0.28,3.12,0,0,-0.04,,,,,,,,93.5,1642.56,1176.26,1163.62,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201701,31/12/2013,0.09,0,0,0.09,1.79,0.78,,1.53,1.53,,,,,,,,,89.7,1.63,1.01,0.32,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201702,31/12/2013,0.07,0,0,0.07,1.89,0.78,,1.87,3.43,,,,,,,,,90.3,1.73,1.07,0.37,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201703,31/12/2013,0.16,0.01,0.02,0.17,2.07,0.78,,0.6,4.05,-0.04,,,,,,,,88.8,1.89,1.17,0.42,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201704,31/12/2013,0.09,0,0,0.09,2.19,0.78,,1.58,5.69,,,,,,,,,88.7,2.02,1.25,0.47,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201705,31/12/2013,0.11,0.01,0,0.1,2.33,0.78,,1.8,7.6,,27.31,,8.38,,,,,88.7,2.14,1.31,0.52,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201706,31/12/2013,0.09,0,0.13,0.22,2.53,0.78,,-0.5,7.06,0.32,26.49,,8.15,,,,,88.7,2.32,1.43,0.6,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201707,31/12/2013,0.1,0,0,0.1,2.68,0.78,,1.78,8.96,,29.32,,8.95,,,,,88.5,2.51,1.58,0.62,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201708,31/12/2013,0.13,0,0.31,0.44,3.11,0.78,,-0.7,8.2,,24.2,,7.49,,,,,88.5,2.91,1.8,0.74,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201709,31/12/2013,0.1,0,0.03,0.13,3.3,0.78,,1.83,10.18,-0.03,24.65,,7.62,,,,,88.2,3.13,1.92,0.81,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201710,31/12/2013,0.13,0,0.17,0.3,3.66,0.78,,1.77,12.13,,28.05,,8.59,,,,,88.1,3.51,2.15,1.18,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201711,31/12/2013,0.13,0,0.17,0.3,4.01,0.78,,1.63,13.96,,25.91,,7.98,,,,,87.9,3.83,2.36,0.96,511751513,06/08/2018
8318,הפניקס פנסיה משלימה - הפניקס מסלול מניות,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201712,31/12/2013,0.21,0.01,0.09,0.29,4.38,0.78,,1.93,16.16,0.23,30.74,,9.35,,,,,88.5,4.15,2.54,1.03,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201701,31/12/2013,0.03,0,0.09,0.12,0.62,0.78,,0.38,0.38,,,,,,,,,91.5,0,0.06,0.05,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201702,31/12/2013,0.01,0,0.03,0.04,0.67,0.78,,0.13,0.51,,,,,,,,,91.3,0,0.06,0.05,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201703,31/12/2013,0.01,0,0,0.01,0.68,0.78,,0.26,0.77,-0.04,,,,,,,,91.6,0,0.06,0.05,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201704,31/12/2013,0.02,0,0,0.02,0.7,0.78,,0.79,1.57,,,,,,,,,91.5,0,0.06,0.05,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201705,31/12/2013,0.04,0,0.02,0.06,0.77,0.78,,0.7,2.28,,,,,,,,,91.2,0,0.07,0.06,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201706,31/12/2013,0.01,0,0,0.01,0.78,0.78,,-0.29,1.98,0.32,,,,,,,,91.3,0,0.07,0.06,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201707,31/12/2013,0.02,0,0,0.02,0.8,0.78,,0.74,2.74,,,,,,,,,91.3,0,0.08,0.07,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201708,31/12/2013,0.02,0,0,0.02,0.82,0.78,,0.59,3.34,,,,,,,,,91.2,0,0.08,0.07,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201709,31/12/2013,0.02,0,0,0.02,0.84,0.78,,0.05,3.39,-0.03,,,,,,,,90.9,0,0.08,0.07,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201710,31/12/2013,0.02,0,0,0.02,0.86,0.78,,0.37,3.78,,,,,,,,,90.6,0,0.09,0.07,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201711,31/12/2013,0.03,0,0,0.03,0.89,0.78,,0.42,4.21,,9.4,,3.04,,,,,90.6,0,0.09,0.08,511751513,06/08/2018
8319,"הפניקס פנסיה משלימה - הפניקס מסלול אג""ח",671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201712,31/12/2013,0.01,0,-0.05,-0.04,0.86,0.78,,0.44,4.67,0.23,9.88,,3.19,,,,,90.8,0,0.09,0.08,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201701,31/12/2013,0,0,0,0,0.04,0.78,,0.01,0.01,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201702,31/12/2013,0,0,0,0,0.04,0.78,,0.01,0.02,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201703,31/12/2013,0,0,0,0,0.04,0.78,,0.02,0.04,-0.04,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201704,31/12/2013,0,0,0,0,0.04,0.78,,0.01,0.05,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201705,31/12/2013,0,0,0,0,0.04,0.78,,0,0.05,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201706,31/12/2013,0,0,0,0,0.05,0.78,,0.01,0.06,0.32,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201707,31/12/2013,0,0,0,0,0.05,0.78,,0.02,0.08,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201708,31/12/2013,0,0,0,0,0.05,0.78,,0.02,0.1,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201709,31/12/2013,0.01,0,0,0.01,0.05,0.78,,0,0.1,-0.03,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201710,31/12/2013,0,0,0,0,0.05,0.78,,0,0.1,,,,,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201711,31/12/2013,0,0,0,0,0.05,0.78,,0,0.1,,-0.03,,-0.01,,,,,100,0,0,0,511751513,06/08/2018
8320,הפניקס פנסיה משלימה - הפניקס מסלול שיקלי טווח קצר,671,הפניקס פנסיה משלימה,קרנות כלליות,"קבוצת דלק בע""מ","הפניקס פנסיה בע""מ",201712,31/12/2013,0,0,0,0,0.06,0.78,,0.01,0.11,0.23,-0.02,,-0.01,,,,,100,0,0,0,511751513,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201701,08/04/2014,2.08,0.14,7.06,9,184.07,0.24,2.52,0.22,0.22,,,,,,,,,93.6,23.2,27.7,14.39,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201702,08/04/2014,1.82,0.32,0.63,2.13,186.49,0.24,2.52,0.33,0.55,,,,,,,,,93.3,23.33,28.02,8.79,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201703,08/04/2014,2.64,0.93,0.68,2.39,190.01,0.24,2.52,0.32,0.87,-0.15,,,,,,,,93.2,24.05,28.86,15.11,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201704,08/04/2014,1.71,1.23,1.75,2.23,193.6,0.24,2.52,0.8,1.68,,8.5,,2.76,,,,,93.3,24.58,29.19,15.4,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201705,08/04/2014,2.22,0.67,1.53,3.08,197.16,0.24,2.52,0.69,2.38,,8.73,,2.83,,,,,92.8,24.25,29.28,15.63,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201706,08/04/2014,1.93,3.47,3.08,1.54,199.56,0.24,2.52,-0.12,2.26,0.09,8.7,,2.82,,,,,92.7,23.54,29.34,15.23,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201707,08/04/2014,2.59,2.22,1.33,1.7,202.48,0.24,2.52,0.75,3.03,,9.3,,3.01,,,,,92.8,24.14,31.51,18.2,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201708,08/04/2014,2.29,3.27,3.5,2.52,205.98,0.24,2.52,0.51,3.55,,8.43,,2.73,,,,,92.8,25.11,32.48,18.65,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201709,08/04/2014,2.13,3.56,3.93,2.5,207.88,0.24,2.52,0.28,3.84,0.41,8.53,,2.77,,,,,92.7,25.14,33.22,19.32,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201710,08/04/2014,2.32,2.29,-0.31,-0.28,209.63,0.24,2.52,0.61,4.47,,9.05,,2.93,,,,,92.6,28.03,35.1,18.65,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201711,08/04/2014,4.25,2.35,0.06,1.96,214.26,0.24,2.52,0.68,5.18,,8.76,,2.84,,,,,90.1,32.34,34.51,19.53,512244146,06/08/2018
8484,"מסלול אג""ח עד 15% מניות ",170,כלל פנסיה,קרנות חדשות,אחר,"כלל פנסיה וגמל בע""מ",201712,08/04/2014,2.62,0.56,0.04,2.1,216.62,0.24,2.52,0.42,5.63,-0.1,10.26,,3.31,,,,,90.1,26.19,34.12,20.87,512244146,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201701,09/11/2014,0,2.25,0,-2.25,391.6,0.22,2.35,0.22,0.22,,,,,,,,,89.2,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201702,09/11/2014,0,2.18,0,-2.18,389.37,0.22,2.35,-0.01,0.21,,,,,,,,,89.2,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201703,09/11/2014,0,2.19,0,-2.19,388.88,0.22,2.35,0.42,0.63,-0.08,,,,,,,,89.2,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201704,09/11/2014,0,4.82,0,-4.82,387.25,0.22,2.35,0.95,1.59,,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201705,09/11/2014,0,5.56,0,-5.56,384.65,0.22,2.35,0.57,2.17,,,,,,,,,89,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201706,09/11/2014,0,2.14,0,-2.14,383.3,0.22,2.35,0.26,2.43,-0.07,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201707,09/11/2014,0,2.21,0,-2.21,382.33,0.22,2.35,0.32,2.76,,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201708,09/11/2014,0,2.13,6.16,4.03,388.43,0.22,2.35,0.54,3.31,,,,,,,,,89.3,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201709,09/11/2014,0,2.12,0,-2.12,388.03,0.22,2.35,0.44,3.77,0.67,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201710,09/11/2014,0,2.11,0,-2.11,388.16,0.22,2.35,0.42,4.2,,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201711,09/11/2014,0,2.15,0.65,-1.5,388.78,0.22,2.35,0.65,4.88,,,,,,,,,89.1,0,0,0,512245812,06/08/2018
8561,מנורה מבטחים פנסיה - תיק זכאים קיימים,168,מנורה מבטחים פנסיה,קרנות חדשות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201712,09/11/2014,0,10.13,0.37,-9.76,381.95,0.22,2.35,0.28,5.18,-0.3,,,,,,,,89,0,0,0,512245812,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201701,22/09/2014,0,0,0,0,0.09,0.85,,-0.86,-0.86,,,,,,,,,96.5,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201702,22/09/2014,0,0,0,0,0.09,0.85,,-0.95,-1.8,,,,,,,,,96.4,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201703,22/09/2014,0,0,0.14,0.14,0.2,0.85,,0.52,-1.29,0,,,,,,,,98.8,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201704,22/09/2014,0,0,0,0,0.2,0.85,,1.51,0.2,,,,,,,,,97,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201705,22/09/2014,0,0,0,0,0.26,0.85,,0.26,0.46,,,,,,,,,97,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201706,22/09/2014,0,0,0,0,0.26,0.85,,-1.01,-0.55,0,,,,,,,,96.9,0,0,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201707,22/09/2014,0,0,0,0,0.26,0.85,,1.49,0.93,,,,,,,,,96.8,0.02,0.01,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201708,22/09/2014,0,0,0,0,0.23,0.85,,1.02,1.96,,,,,,,,,96.9,0.02,0.01,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201709,22/09/2014,0,0,0,0,0.27,0.85,,-0.39,1.56,0,,,,,,,,96.8,0.03,0.02,0,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201710,22/09/2014,0,0,0,0,0.27,0.85,,0.47,2.04,,,,,,,,,96.7,0.03,0.02,0.01,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201711,22/09/2014,0,0,0,0,0.33,0.85,,0.3,2.34,,,,,,,,,96.7,0.03,0.02,0.01,513173393,06/08/2018
8580,אלטשולר שחם פנסיה כללית מסלול בסיסי למקבלי קצבה קיימים,1329,אלטשולר שחם פנסיה כללית,קרנות כלליות,"אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ",201712,22/09/2014,0,0,0,0,0.33,0.85,,0.71,3.07,0,,,,,,,,96.5,0.03,0.02,0.01,513173393,06/08/2018
8588,הראל פנסיה  - זכאים קיימים לקצבה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201701,07/01/2015,0,0.15,0,-0.15,26.11,0.25,2.4,-0.03,-0.03,,,,,,,,,90.5,0,0.01,0,512267592,06/08/2018
8588,הראל פנסיה  - זכאים קיימים לקצבה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201702,07/01/2015,0,0.15,0,-0.15,26.41,0.25,2.4,-0.01,-0.04,,,,,,,,,90.5,0,0.01,0,512267592,06/08/2018
8588,הראל פנסיה  - זכאים קיימים לקצבה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201703,07/01/2015,0,0.15,0.46,0.31,26.39,0.25,2.4,0.47,0.43,-0.04,,,,,,,,90.6,0,0.01,0,512267592,06/08/2018
8588,הראל פנסיה  - זכאים קיימים לקצבה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201704,07/01/2015,0,0.15,0,-0.15,26.45,0.25,2.4,0.8,1.23,,,,,,,,,90.6,0,0.01,0,512267592,06/08/2018
8588,הראל פנסיה  - זכאים קיימים לקצבה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201705,07/01/2015,0,0.15,0,-0.15,26.5,0.25,2.4,0.47,1.71,,,,,,,,,90.6,0,0.01,0,512267592,06/08/2018
