   ,FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
547,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201503,11/09/2012,,,,,126.33,0.29,3.41,0.47,2.76,0.02,22.36,29.48,6.96,5.3,4.5,1.08,0.97,,,,,512227265,06/08/2018
548,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201504,11/09/2012,,,,,127.63,0.29,3.41,0.64,3.41,,21.64,30.59,6.75,5.48,4.5,0.84,1.02,,,,,512227265,06/08/2018
549,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201505,11/09/2012,,,,,128.43,0.29,3.41,0.65,4.09,,25.81,33.9,7.95,6.01,4.36,0.84,1.12,,,,,512227265,06/08/2018
550,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201506,11/09/2012,,,,,137.71,0.29,3.41,-1.37,2.66,0.02,24.86,31.13,7.68,5.57,4.43,0.96,0.95,,,,,512227265,06/08/2018
551,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201507,11/09/2012,,,,,141.58,0.29,3.41,1.22,3.91,,24.97,30.75,7.71,5.51,4.43,0.96,1,,,,,512227265,06/08/2018
552,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201508,11/09/2012,,,,,141.45,0.29,3.41,-1.25,2.61,,23.06,28.46,7.16,5.14,4.5,1.2,0.86,,,,,512227265,06/08/2018
553,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201509,11/09/2012,,,,,139.65,0.29,3.41,-1.43,1.15,0.01,18.49,23.93,5.82,4.38,4.5,1.32,0.67,,,,,512227265,06/08/2018
554,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201510,11/09/2012,,,,,144.45,0.29,3.41,2,3.17,,18.95,23.5,5.96,4.31,4.47,1.32,0.75,,,,,512227265,06/08/2018
555,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201511,11/09/2012,,,,,145.72,0.29,3.41,0.24,3.42,,18.13,24.34,5.71,4.45,4.47,1.44,0.78,,,,,512227265,06/08/2018
556,2162,הלמן אלדובי קרן פנסיה מקיפה - בינוני,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201512,11/09/2012,,,,,145.57,0.29,3.41,-0.53,2.87,0.05,18.11,21.67,5.71,4,4.43,1.44,0.69,,,,,512227265,06/08/2018
557,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201501,11/09/2012,,,,,12.11,0.29,3.41,0.1,0.1,,12.77,21.96,4.09,4.05,1.07,1.32,1.95,,,,,512227265,06/08/2018
558,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201502,11/09/2012,,,,,12.32,0.29,3.41,1.02,1.12,,13.52,23.42,4.32,4.3,1.11,1.32,2.1,,,,,512227265,06/08/2018
559,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201503,11/09/2012,,,,,12.45,0.29,3.41,0.16,1.28,0.02,13.33,23.39,4.26,4.29,1.11,1.44,2.11,,,,,512227265,06/08/2018
560,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201504,11/09/2012,,,,,12.6,0.29,3.41,0.43,1.72,,13.08,23.61,4.18,4.33,1.11,1.56,2.19,,,,,512227265,06/08/2018
561,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201505,11/09/2012,,,,,12.77,0.29,3.41,0.46,2.19,,13.27,23.75,4.24,4.35,1.11,1.56,2.27,,,,,512227265,06/08/2018
562,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201506,11/09/2012,,,,,13.74,0.29,3.41,-0.65,1.52,0.02,12.49,22.22,4,4.09,1.18,1.44,1.84,,,,,512227265,06/08/2018
563,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201507,11/09/2012,,,,,14.28,0.29,3.41,0.69,2.22,,12.64,22.26,4.05,4.1,1.18,1.44,1.93,,,,,512227265,06/08/2018
564,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201508,11/09/2012,,,,,14.41,0.29,3.41,-0.64,1.57,,11.55,20.96,3.71,3.88,1.25,1.44,1.59,,,,,512227265,06/08/2018
565,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201509,11/09/2012,,,,,14.01,0.29,3.41,-0.77,0.79,0.01,9.57,19.31,3.09,3.59,1.35,1.32,1.25,,,,,512227265,06/08/2018
566,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201510,11/09/2012,,,,,14.06,0.29,3.41,1.16,1.96,,10.33,19.81,3.33,3.68,1.39,1.44,1.37,,,,,512227265,06/08/2018
567,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201511,11/09/2012,,,,,14.1,0.29,3.41,-0.07,1.88,,10.21,19.54,3.29,3.63,1.39,1.44,1.33,,,,,512227265,06/08/2018
568,2163,הלמן אלדובי קרן פנסיה מקיפה - קצר,1032,הלמן אלדובי קרן פנסיה מקיפה,קרנות חדשות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",201512,11/09/2012,,,,,14.21,0.29,3.41,-0.21,1.67,0.05,10.12,19.01,3.27,3.54,1.42,1.44,1.24,,,,,512227265,06/08/2018
569,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201501,11/09/2012,,,,,377.8,0.63,,0.27,0.27,,27.89,38.67,8.55,6.76,4.92,1.32,1.1,,,,,512267592,06/08/2018
570,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201502,11/09/2012,,,,,398.42,0.63,,3.36,3.64,,31.01,41.85,9.42,7.24,5.06,1.32,1.23,,,,,512267592,06/08/2018
571,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201503,11/09/2012,,,,,405.43,0.63,,0.42,4.07,0,30,39.51,9.14,6.89,5.02,1.32,1.21,,,,,512267592,06/08/2018
572,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201504,11/09/2012,,,,,414.8,0.63,,0.93,5.04,,29.62,41.46,9.03,7.18,4.99,1.2,1.28,,,,,512267592,06/08/2018
573,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201505,11/09/2012,,,,,423.36,0.63,,0.48,5.55,,33.94,44.75,10.23,7.68,4.88,1.2,1.36,,,,,512267592,06/08/2018
574,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201506,11/09/2012,,,,,418.23,0.63,,-2.33,3.09,-0.03,30.76,40.7,9.35,7.07,5.06,1.56,1.09,,,,,512267592,06/08/2018
575,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201507,11/09/2012,,,,,433,0.63,,1.56,4.7,,29.74,39.57,9.07,6.9,5.02,1.56,1.14,,,,,512267592,06/08/2018
576,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201508,11/09/2012,,,,,432.02,0.63,,-2.03,2.57,,26.37,35.7,8.11,6.3,5.16,1.56,0.93,,,,,512267592,06/08/2018
577,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201509,11/09/2012,,,,,429.94,0.63,,-2.25,0.26,0.02,20.98,30.44,6.55,5.46,5.27,1.8,0.7,,,,,512267592,06/08/2018
578,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201510,11/09/2012,,,,,450.6,0.63,,3.07,3.34,,22.57,31.18,7.02,5.58,5.3,2.04,0.81,,,,,512267592,06/08/2018
579,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201511,11/09/2012,,,,,460.57,0.63,,0.11,3.45,,21.52,32.31,6.71,5.76,5.3,2.16,0.83,,,,,512267592,06/08/2018
580,2164,הראל פנסיה כללית - כללי,662,הראל פנסיה כללית,קרנות כלליות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201512,11/09/2012,,,,,464.58,0.63,,-0.92,2.5,0.03,20.16,29.54,6.31,5.31,5.3,2.28,0.73,,,,,512267592,06/08/2018
581,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201501,11/09/2012,,,,,26393.14,0.29,2.93,0.24,0.24,,29.39,43.61,8.97,7.51,4.33,3,1.43,,,,,512267592,06/08/2018
582,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201502,11/09/2012,,,,,27424.03,0.29,2.93,2.86,3.11,,31.97,46.27,9.69,7.9,4.43,3,1.55,,,,,512267592,06/08/2018
583,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201503,11/09/2012,,,,,27749.22,0.29,2.93,0.63,3.76,0,31.21,44.47,9.48,7.64,4.4,3,1.55,,,,,512267592,06/08/2018
584,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201504,11/09/2012,,,,,28227.87,0.29,2.93,0.85,4.64,,31,46.33,9.42,7.91,4.36,3,1.62,,,,,512267592,06/08/2018
585,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201505,11/09/2012,,,,,28708.76,0.29,2.93,0.69,5.36,,34.91,50.04,10.5,8.45,4.23,3,1.74,,,,,512267592,06/08/2018
586,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201506,11/09/2012,,,,,28610.74,0.29,2.93,-1.59,3.69,-0.22,32.07,47.16,9.72,8.03,4.36,3.24,1.5,,,,,512267592,06/08/2018
587,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201507,11/09/2012,,,,,29351.31,0.29,2.93,1.47,5.21,,31.85,45.74,9.65,7.82,4.3,3.12,1.56,,,,,512267592,06/08/2018
588,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201508,11/09/2012,,,,,29119.55,0.29,2.93,-1.86,3.25,,28.37,42.16,8.68,7.29,4.43,3.12,1.29,,,,,512267592,06/08/2018
589,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201509,11/09/2012,,,,,28787.51,0.29,2.93,-1.91,1.28,-0.12,23.45,36.53,7.27,6.43,4.5,3.24,1.03,,,,,512267592,06/08/2018
590,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201510,11/09/2012,,,,,29879.83,0.29,2.93,2.8,4.12,,25.27,37.26,7.8,6.54,4.57,3.48,1.14,,,,,512267592,06/08/2018
591,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201511,11/09/2012,,,,,30265.33,0.29,2.93,0.29,4.42,,24.63,38.19,7.62,6.68,4.54,3.6,1.16,,,,,512267592,06/08/2018
592,2172,הראל  פנסיה - גילעד כללי,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201512,11/09/2012,,,,,30384.96,0.29,2.93,-0.75,3.63,-0.08,23.57,34.82,7.31,6.16,4.54,3.48,1.05,,,,,512267592,06/08/2018
593,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201501,11/09/2012,,,,,437.23,0.29,2.93,0.37,0.37,,23.18,36.43,7.2,6.41,3.78,1.32,1.29,,,,,512267592,06/08/2018
594,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201502,11/09/2012,,,,,454.58,0.29,2.93,2.49,2.87,,25.24,38.7,7.79,6.76,3.88,1.32,1.41,,,,,512267592,06/08/2018
595,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201503,11/09/2012,,,,,463.63,0.29,2.93,0.88,3.77,0,25.28,37.27,7.8,6.54,3.81,1.32,1.43,,,,,512267592,06/08/2018
596,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201504,11/09/2012,,,,,470.34,0.29,2.93,0.2,3.98,,24.28,38.39,7.51,6.71,3.78,1.2,1.46,,,,,512267592,06/08/2018
597,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201505,11/09/2012,,,,,480.98,0.29,2.93,0.84,4.86,,27.84,41.49,8.53,7.19,3.67,1.2,1.59,,,,,512267592,06/08/2018
598,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201506,11/09/2012,,,,,479.95,0.29,2.93,-1.9,2.86,-0.22,24.52,38.11,7.58,6.67,3.85,1.44,1.28,,,,,512267592,06/08/2018
599,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201507,11/09/2012,,,,,499.7,0.29,2.93,1.97,4.89,,24.54,37.66,7.59,6.6,3.81,1.32,1.36,,,,,512267592,06/08/2018
600,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201508,11/09/2012,,,,,499.95,0.29,2.93,-1.76,3.04,,21.53,34.1,6.72,6.04,3.95,1.2,1.11,,,,,512267592,06/08/2018
601,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201509,11/09/2012,,,,,497.05,0.29,2.93,-1.74,1.25,-0.12,17.35,29.21,5.48,5.26,4.02,1.2,0.86,,,,,512267592,06/08/2018
602,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201510,11/09/2012,,,,,520.52,0.29,2.93,2.99,4.28,,20.11,30.32,6.3,5.44,4.12,1.44,0.99,,,,,512267592,06/08/2018
603,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201511,11/09/2012,,,,,531.43,0.29,2.93,0.05,4.33,,19.86,31.42,6.22,5.62,4.09,1.56,1.01,,,,,512267592,06/08/2018
604,2173,הראל פנסיה - הלכה,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201512,11/09/2012,,,,,536.22,0.29,2.93,-0.79,3.51,-0.08,19.5,28.88,6.12,5.21,4.09,1.56,0.9,,,,,512267592,06/08/2018
605,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201501,11/09/2012,,,,,119.47,0.29,2.93,0.58,0.58,,18.4,,5.79,,,,,,,,,512267592,06/08/2018
606,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201502,11/09/2012,,,,,121.73,0.29,2.93,0.97,1.56,,18.76,,5.9,,,,,,,,,512267592,06/08/2018
607,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201503,11/09/2012,,,,,119.63,0.29,2.93,-0.37,1.18,0,17.82,,5.62,,,,,,,,,512267592,06/08/2018
608,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201504,11/09/2012,,,,,121.41,0.29,2.93,0.62,1.81,,17.21,,5.44,,,,,,,,,512267592,06/08/2018
609,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201505,11/09/2012,,,,,122.47,0.29,2.93,0.22,2.03,,17.76,,5.6,,,,,,,,,512267592,06/08/2018
610,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201506,11/09/2012,,,,,123.2,0.29,2.93,-1.03,0.98,-0.22,17.06,,5.39,,,,,,,,,512267592,06/08/2018
611,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201507,11/09/2012,,,,,124.11,0.29,2.93,0.81,1.8,,15.93,27.03,5.05,4.9,2.22,1.56,1.45,,,,,512267592,06/08/2018
612,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201508,11/09/2012,,,,,125.54,0.29,2.93,0.23,2.03,,16.17,26.85,5.12,4.87,2.22,1.8,1.46,,,,,512267592,06/08/2018
613,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201509,11/09/2012,,,,,126.18,0.29,2.93,-0.48,1.54,-0.12,13.81,26.14,4.41,4.75,2.25,1.92,1.34,,,,,512267592,06/08/2018
614,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201510,11/09/2012,,,,,126.57,0.29,2.93,0.71,2.26,,12.86,25.4,4.12,4.63,2.22,2.04,1.39,,,,,512267592,06/08/2018
615,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201511,11/09/2012,,,,,126.25,0.29,2.93,0.12,2.39,,12.23,25.84,3.92,4.7,2.18,2.04,1.41,,,,,512267592,06/08/2018
616,2174,"הראל פנסיה - אג""ח ללא מניות",214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201512,11/09/2012,,,,,126.58,0.29,2.93,-0.05,2.34,-0.08,11.85,26.1,3.8,4.75,2.18,2.04,1.41,,,,,512267592,06/08/2018
617,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201501,11/09/2012,,,,,102.36,0.29,2.93,-0.76,-0.76,,30.07,,9.16,,,,,,,,,512267592,06/08/2018
618,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201502,11/09/2012,,,,,112,0.29,2.93,3.8,3.01,,35.48,,10.65,,,,,,,,,512267592,06/08/2018
619,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201503,11/09/2012,,,,,119.02,0.29,2.93,1.63,4.69,0,34.77,,10.46,,,,,,,,,512267592,06/08/2018
620,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201504,11/09/2012,,,,,125.2,0.29,2.93,1.25,6,,34.84,,10.48,,,,,,,,,512267592,06/08/2018
621,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201505,11/09/2012,,,,,132.45,0.29,2.93,1.06,7.12,,42.2,,12.45,,,,,,,,,512267592,06/08/2018
622,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201506,11/09/2012,,,,,136.99,0.29,2.93,-1.55,5.46,-0.22,39.93,,11.85,,,,,,,,,512267592,06/08/2018
623,2175,הראל פנסיה - מניות,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201507,11/09/2012,,,,,143.21,0.29,2.93,1.99,7.56,,40.87,45.35,12.1,7.77,6.62,2.64,1.12,,,,,512267592,06/08/2018
